"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2018-04-24","83.1","-1.3620","5.8481","Jordan Hicks",493316,663855,"field_out","hit_into_play",,,,,14,"Yoenis Cespedes lines out to center fielder Tommy Pham.  ","R","R","R","STL","NYM","X",8,"line_drive",1,2,2018,"1.2593","-0.3129","0.2034","0.9974","null","null",624424,1,7,"Top","101.94","60.37",,,425877,,"180425_023517","1.1538","-120.9759","-4.0047","11.9025","24.3923","-34.6280","3.3347","1.3858","332","88.3","25","82.4210","2587","5.8850",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.6134","0.118","0.144","0.00",1,0,0,3,59,"4","Slider",5,4,4,5,4,5,4,5,"Standard","Standard"
"SL","2018-04-24","83.9","-1.4074","5.8367","Jordan Hicks",493316,663855,"null","called_strike",,,,,8,"null","R","R","R","STL","NYM","S","null","null",1,1,2018,"1.5732","-0.1479","0.0746","1.6856","null","null",624424,1,7,"Top","null","null",,,425877,,"180425_023453","0.3690","-122.0835","-2.8514","15.3127","25.5585","-33.2790","3.5106","1.5970","null","null","null","83.0330","2461","5.8570",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.6414","null","null","null","null","null","null","null",59,"3","Slider",5,4,4,5,4,5,4,5,"Standard","Standard"
"SI","2018-04-24","99.0","-1.5017","5.9950","Jordan Hicks",493316,663855,"null","ball",,,,,11,"null","R","R","R","STL","NYM","B","null","null",0,1,2018,"-0.9280","0.7410","-0.9271","3.2387","null","null",624424,1,7,"Top","null","null",,,425877,,"180425_023434","3.7311","-144.1143","-3.8192","-13.7712","34.0041","-21.1994","3.6865","1.6724","null","null","null","98.9990","2152","6.3010",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.1971","null","null","null","null","null","null","null",59,"2","Sinker",5,4,4,5,4,5,4,5,"Standard","Standard"
"SI","2018-04-24","100.1","-1.2277","6.0827","Jordan Hicks",493316,663855,"null","called_strike",,,,,5,"null","R","R","R","STL","NYM","S","null","null",0,0,2018,"-1.2265","0.5459","-0.2391","2.7184","null","null",624424,1,7,"Top","null","null",,,425877,,"180425_023412","5.6323","-145.5561","-5.1835","-18.7750","35.4735","-23.3854","3.6111","1.4462","null","null","null","100.0510","2162","6.3870",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.1111","null","null","null","null","null","null","null",59,"1","Sinker",5,4,4,5,4,5,4,5,"Standard","Standard"
"SL","2018-04-24","84.5","-1.5066","5.7510","Jordan Hicks",624424,663855,"walk","ball",,,,,14,"Michael Conforto walks.  ","R","L","R","STL","NYM","B","null","null",3,2,2018,"1.2685","0.0255","1.0332","1.1369","null","null","null",1,7,"Top","null","null",,,425877,,"180425_023334","3.4019","-122.9036","-4.3892","11.9659","25.2163","-31.2598","3.3861","1.3416","null","null","null","83.8980","2485","5.9970",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.5014","null","null","0.70",1,0,0,"null",58,"7","Slider",5,4,4,5,4,5,4,5,"Strategic","Standard"
"SI","2018-04-24","99.7","-1.3468","5.9140","Jordan Hicks",624424,663855,"null","foul",,,,,8,"null","R","L","R","STL","NYM","S","null","null",3,2,2018,"-0.9718","0.3162","-0.1080","1.7487","null","null","null",1,7,"Top","null","null",,,425877,,"180425_023309","5.7156","-145.0121","-6.8305","-15.0989","33.1974","-26.3272","3.2303","1.3416","null","null","null","100.0860","2086","6.4790",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.0193","null","null","null","null","null","null","null",58,"6","Sinker",5,4,4,5,4,5,4,5,"Strategic","Standard"
"SI","2018-04-24","99.9","-1.2934","5.9764","Jordan Hicks",624424,663855,"null","called_strike",,,,,1,"null","R","L","R","STL","NYM","S","null","null",3,1,2018,"-1.0140","0.5220","-0.3937","3.4075","null","null","null",1,7,"Top","null","null",,,425877,,"180425_023249","4.8708","-145.4876","-2.9349","-15.5314","34.3126","-24.2933","3.4251","1.4713","null","null","null","100.0440","2055","6.3350",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.1634","null","null","null","null","null","null","null",58,"5","Sinker",5,4,4,5,4,5,4,5,"Strategic","Standard"
"SI","2018-04-24","98.7","-1.2429","6.0005","Jordan Hicks",624424,663855,"null","ball",,,,,11,"null","R","L","R","STL","NYM","B","null","null",2,1,2018,"-1.3805","0.3950","-1.1211","2.9210","null","null","null",1,7,"Top","null","null",,,425877,,"180425_023233","3.5905","-143.7632","-3.8603","-20.0667","35.3968","-25.9507","3.3648","1.3959","null","null","null","99.0200","2090","6.5540",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"53.9446","null","null","null","null","null","null","null",58,"4","Sinker",5,4,4,5,4,5,4,5,"Strategic","Standard"
"SI","2018-04-24","99.5","-1.1105","6.0225","Jordan Hicks",624424,663855,"null","foul",,,,,7,"null","R","L","R","STL","NYM","S","null","null",2,0,2018,"-1.3174","0.6686","-0.6028","1.5372","null","null","null",1,7,"Top","null","null",,,425877,,"180425_023212","4.5285","-144.6620","-8.5074","-19.6930","33.9484","-20.9268","3.2341","1.3456","2","56.3","-40","99.9120","2315","6.5770",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"53.9211","null","null","null","null","null","null","null",58,"3","Sinker",5,4,4,5,4,5,4,5,"Strategic","Standard"
"SI","2018-04-24","100.9","-1.3914","5.9306","Jordan Hicks",624424,663855,"null","ball",,,,,11,"null","R","L","R","STL","NYM","B","null","null",1,0,2018,"-1.0532","0.6509","-1.8050","2.8772","null","null","null",1,7,"Top","null","null",,,425877,,"180425_023156","1.3406","-146.9113","-4.6980","-15.4732","35.7135","-21.8973","3.4150","1.4210","null","null","null","100.7230","2388","6.2180",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.2806","null","null","null","null","null","null","null",58,"2","Sinker",5,4,4,5,4,5,4,5,"Standard","Standard"
"SI","2018-04-24","100.7","-1.4473","5.9116","Jordan Hicks",624424,663855,"null","ball",,,,,11,"null","R","L","R","STL","NYM","B","null","null",0,0,2018,"-0.8477","0.8852","-0.9626","3.4916","null","null","null",1,7,"Top","null","null",,,425877,,"180425_023141","3.3666","-146.6580","-3.5064","-13.0394","34.3560","-18.7723","3.4653","1.4713","null","null","null","100.9870","2261","6.3770",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.1210","null","null","null","null","null","null","null",58,"1","Sinker",5,4,4,5,4,5,4,5,"Standard","Standard"
"SI","2018-04-24","99.8","-1.2682","6.2716","Jordan Hicks",501571,663855,"field_out","hit_into_play",,,,,11,"Juan Lagares grounds out, second baseman Kolten Wong to first baseman Jose Martinez.  ","R","R","R","STL","NYM","X",4,"ground_ball",0,1,2018,"-1.0655","0.5723","-0.8549","3.1012","null","null","null",0,7,"Top","136.74","152.22",,,425877,,"180425_023101","3.6768","-145.3438","-4.7229","-16.0467","34.1293","-23.1170","3.2341","1.3858","31","79.5","-3","100.2880","2202","6.5160",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"53.9825","0.174","0.161","0.00",1,0,0,2,57,"2","Sinker",5,4,4,5,4,5,4,5,"Standard","Standard"
"SL","2018-04-24","81.9","-1.5516","5.8886","Jordan Hicks",501571,663855,"null","called_strike",,,,,7,"null","R","R","R","STL","NYM","S","null","null",0,0,2018,"1.2792","-0.0876","-0.7732","2.2295","null","null","null",0,7,"Top","null","null",,,425877,,"180425_023044","-0.6735","-119.2817","-1.5519","12.1981","22.5811","-32.9366","3.5507","1.6372","null","null","null","81.5800","2354","5.9880",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.5107","null","null","null","null","null","null","null",57,"1","Slider",5,4,4,5,4,5,4,5,"Standard","Standard"
"SI","2018-04-21","98.1","-1.7373","5.7683","Jordan Hicks",571697,663855,"grounded_into_double_play","hit_into_play",,,,,2,"Scooter Gennett grounds into a double play, shortstop Paul DeJong to second baseman Kolten Wong to first baseman Jose Martinez.   Joey Votto out at 2nd.  ","R","L","R","STL","CIN","X",6,"ground_ball",0,1,2018,"-1.4070","0.2214","-0.1630","3.0834",571740,606299,458015,1,9,"Top","115.57","153.75",,,425877,,"180421_211225","7.6093","-142.6313","-2.2381","-21.2153","36.9934","-28.7875","3.0357","1.2862","8","95.5","-19","98.2240","2050","6.6950",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"53.8031","0.166","0.160","0.00",1,0,0,2,75,"2","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-04-21","98.8","-1.9330","5.7577","Jordan Hicks",571697,663855,"null","foul",,,,,4,"null","R","L","R","STL","CIN","S","null","null",0,0,2018,"-1.4731","0.5061","-0.5089","1.8603",571740,606299,458015,1,9,"Top","null","null",,,425877,,"180421_211135","7.3810","-143.6067","-6.3699","-22.2816","34.1777","-23.8134","3.0289","1.2810","4","52.1","-23","99.1670","2087","6.6180",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"53.8809","null","null","null","null","null","null","null",75,"1","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-04-21","100.6","-1.6336","5.7408","Jordan Hicks",458015,663855,"walk","ball",,,,,11,"Joey Votto walks.   Billy Hamilton to 3rd.    Jose Peraza to 2nd.  ","R","L","R","STL","CIN","B","null","null",3,2,2018,"-0.9319","0.4743","-0.6710","3.5013","null",571740,606299,1,9,"Top","null","null",,,425877,,"180421_211020","4.9068","-146.5846","-2.0508","-14.6320","32.5465","-25.0231","3.2514","1.6367","null","null","null","101.2910","1873","6.4550",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"54.0431","null","null","0.70",1,0,0,"null",74,"6","Sinker",4,3,3,4,3,4,3,4,"Standard","Strategic"
"SI","2018-04-21","100.2","-1.6471","5.8010","Jordan Hicks",458015,663855,"null","ball",,,,,11,"null","R","L","R","STL","CIN","B","null","null",2,2,2018,"-1.0422","0.3403","-0.4550","4.2499","null",571740,606299,1,9,"Top","null","null",,,425877,,"180421_210953","5.7558","-145.7936","0.2761","-16.2046","34.2993","-27.6049","3.2514","1.4766","null","null","null","100.2730","2006","6.3350",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"54.1636","null","null","null","null","null","null","null",74,"5","Sinker",4,3,3,4,3,4,3,4,"Standard","Strategic"
"SI","2018-04-21","98.8","-2.1471","5.6457","Jordan Hicks",458015,663855,"null","ball",,,,,13,"null","R","L","R","STL","CIN","B","null","null",1,2,2018,"-1.3783","0.4539","-0.8449","1.4902","null",571740,606299,1,9,"Top","null","null",,,425877,,"180421_210928","6.8045","-143.6467","-6.9754","-20.7799","32.2961","-24.4645","3.1980","1.5833","null","null","null","99.3000","2052","6.5470",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"53.9513","null","null","null","null","null","null","null",74,"4","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-04-21","100.2","-1.7514","5.7507","Jordan Hicks",458015,663855,"null","ball",,,,,11,"null","R","L","R","STL","CIN","B","null","null",0,2,2018,"-1.0819","0.4559","-0.9426","3.2097","null",571740,606299,1,9,"Top","null","null",,,425877,,"180421_210856","4.8565","-145.9763","-2.8058","-16.7788","32.4679","-25.1220","3.3048","1.5833","null","null","null","101.2290","1990","6.6620",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"53.8363","null","null","null","null","null","null","null",74,"3","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-04-21","99.0","-1.9226","5.6974","Jordan Hicks",458015,663855,"null","called_strike",,,,,1,"null","R","L","R","STL","CIN","S","null","null",0,1,2018,"-1.0519","0.3096","-0.7615","2.9130","null",571740,606299,1,9,"Top","null","null",,,425877,,"180421_210823","5.7171","-144.1732","-2.9335","-16.2110","33.8746","-27.3041","3.3249","1.5934","null","null","null","99.8970","1980","6.7650",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"53.7332","null","null","null","null","null","null","null",74,"2","Sinker",4,3,3,4,3,4,3,4,"Standard","Strategic"
"SI","2018-04-21","98.3","-1.8809","5.7335","Jordan Hicks",458015,663855,"null","foul",,,,,8,"null","R","L","R","STL","CIN","S","null","null",0,0,2018,"-1.0999","0.4932","0.1811","1.6868","null",571740,606299,1,9,"Top","null","null",,,425877,,"180421_210739","8.1875","-142.9204","-6.6759","-17.0506","32.3632","-24.0477","3.4154","1.4967","null","null","null","98.7630","2027","6.5540",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"53.9443","null","null","null","null","null","null","null",74,"1","Sinker",4,3,3,4,3,4,3,4,"Standard","Strategic"
"SI","2018-04-21","98.8","-1.8659","5.7444","Jordan Hicks",606299,663855,"hit_by_pitch","hit_by_pitch",,,,,11,"Cardinals challenged (hit by pitch), call on the field was upheld: Jose Peraza hit by pitch.    Billy Hamilton to 2nd.  ","R","R","R","STL","CIN","B","null","null",0,0,2018,"-1.6184","0.7374","-1.8753","3.2061","null","null",571740,1,9,"Top","null","null",,,425877,,"180421_210517","3.7475","-143.6925","-3.1178","-23.1602","37.7349","-21.4950","3.2243","1.3156","null","null","null","98.2850","2095","6.3330",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"54.1655","null","null","0.70",1,0,0,"null",73,"1","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-04-21","100.1","-1.6874","5.8008","Jordan Hicks",608385,663855,"walk","ball",,,,,13,"Jesse Winker walks.  ","R","L","R","STL","CIN","B","null","null",3,1,2018,"-1.1330","0.6560","-1.0275","2.3837","null","null","null",1,9,"Top","null","null",,,425877,,"180421_210355","4.4750","-145.5042","-5.5346","-17.0617","37.1608","-21.7835","3.4151","1.5140","null","null","null","99.5320","2171","6.2340",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"54.2646","null","null","0.70",1,0,0,"null",72,"5","Sinker",4,3,3,4,3,4,3,4,"Strategic","Strategic"
"SI","2018-04-21","99.3","-1.8914","5.6724","Jordan Hicks",608385,663855,"null","ball",,,,,11,"null","R","L","R","STL","CIN","B","null","null",2,1,2018,"-1.1371","0.9898","-1.5998","2.7296","null","null","null",1,9,"Top","null","null",,,425877,,"180421_210335","3.4227","-144.3634","-4.8337","-16.4955","38.5962","-17.5810","3.4151","1.5673","null","null","null","98.2570","2240","6.0920",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"54.4061","null","null","null","null","null","null","null",72,"4","Sinker",4,3,3,4,3,4,3,4,"Strategic","Strategic"
"SI","2018-04-21","100.3","-1.7380","5.7644","Jordan Hicks",608385,663855,"null","called_strike",,,,,11,"null","R","L","R","STL","CIN","S","null","null",2,0,2018,"-1.1965","0.8249","-0.8975","3.0064","null","null","null",1,9,"Top","null","null",,,425877,,"180421_210320","5.1395","-145.8778","-4.1355","-18.2195","38.8213","-19.7041","3.4151","1.5673","null","null","null","99.6390","2355","6.2500",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"54.2489","null","null","null","null","null","null","null",72,"3","Sinker",4,3,3,4,3,4,3,4,"Strategic","Strategic"
"SL","2018-04-21","83.8","-1.8470","5.6608","Jordan Hicks",608385,663855,"null","ball",,,,,11,"null","R","L","R","STL","CIN","B","null","null",1,0,2018,"1.5560","0.1760","-1.9863","4.0005","null","null","null",1,9,"Top","null","null",,,425877,,"180421_210259","-3.3273","-122.0106","2.1866","15.9989","23.1210","-31.0760","3.3617","1.5673","null","null","null","83.4690","2247","5.9550",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"54.5431","null","null","null","null","null","null","null",72,"2","Slider",4,3,3,4,3,4,3,4,"Strategic","Standard"
"SI","2018-04-21","101.0","-1.7508","5.8750","Jordan Hicks",608385,663855,"null","ball",,,,,11,"null","R","L","R","STL","CIN","B","null","null",0,0,2018,"-0.9485","0.7511","-1.1657","4.9050","null","null","null",1,9,"Top","null","null",,,425877,,"180421_210241","3.8644","-147.0604","0.8589","-14.5804","36.6073","-21.8392","3.5409","1.6255","null","null","null","100.6260","2172","6.1610",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"54.3371","null","null","null","null","null","null","null",72,"1","Sinker",4,3,3,4,3,4,3,4,"Strategic","Standard"
"SL","2018-04-21","81.5","-1.7074","5.7014","Jordan Hicks",640447,663855,"field_out","hit_into_play",,,,,5,"Phillip Ervin pops out to shortstop Paul DeJong.  ","R","R","R","STL","CIN","X",6,"popup",2,2,2018,"1.6372","0.1771","-0.1291","2.4329","null","null","null",0,9,"Top","123.19","165.94",,,425877,,"180421_210154","0.4317","-118.4963","-0.9703","14.9636","26.2469","-30.5993","3.4875","1.3051","121","75.2","66","80.4970","2258","6.0100",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"54.4881","0.005","0.003","0.00",1,0,0,3,71,"5","Slider",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-04-21","98.0","-1.7009","5.7982","Jordan Hicks",640447,663855,"null","called_strike",,,,,3,"null","R","R","R","STL","CIN","S","null","null",2,1,2018,"-1.4051","0.6160","0.4717","3.2280","null","null","null",0,9,"Top","null","null",,,425877,,"180421_210136","9.1550","-142.3638","-2.8479","-21.3408","34.5693","-23.3206","3.6476","1.6255","null","null","null","97.9770","2112","6.5000",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"53.9988","null","null","null","null","null","null","null",71,"4","Sinker",4,3,3,4,3,4,3,4,"Strategic","Standard"
"SI","2018-04-21","99.4","-1.6785","5.9052","Jordan Hicks",640447,663855,"null","ball",,,,,11,"null","R","R","R","STL","CIN","B","null","null",1,1,2018,"-1.1740","0.7820","-1.0302","4.0685","null","null","null",0,9,"Top","null","null",,,425877,,"180421_210121","4.4887","-144.6858","-1.4446","-17.4018","33.7300","-21.1692","3.5986","1.6300","null","null","null","99.1320","2243","6.1200",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"54.3780","null","null","null","null","null","null","null",71,"3","Sinker",4,3,3,4,3,4,3,4,"Strategic","Standard"
"SL","2018-04-21","84.8","-1.7400","5.7068","Jordan Hicks",640447,663855,"null","ball",,,,,14,"null","R","R","R","STL","CIN","B","null","null",0,1,2018,"1.4423","0.2507","3.0139","1.0803","null","null","null",0,9,"Top","null","null",,,425877,,"180421_210102","8.1973","-123.1804","-4.8827","12.7011","25.0661","-28.9326","3.5986","1.5766","null","null","null","83.7990","2374","5.7820",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"54.7165","null","null","null","null","null","null","null",71,"2","Slider",4,3,3,4,3,4,3,4,"Standard","Standard"
"SI","2018-04-21","99.5","-1.7765","5.7926","Jordan Hicks",640447,663855,"null","swinging_strike",,,,,1,"null","R","R","R","STL","CIN","S","null","null",0,0,2018,"-1.1831","0.6716","-0.7779","3.0820","null","null","null",0,9,"Top","null","null",,,425877,,"180421_210047","5.5241","-144.7609","-3.5974","-17.9356","34.8696","-22.1020","3.4918","1.3096","null","null","null","99.5100","2033","6.3760",529708,663855,425877,500874,543939,572761,657557,542303,664056,451594,"54.1224","null","null","null","null","null","null","null",71,"1","Sinker",4,3,3,4,3,4,3,4,"Standard","Standard"
