pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,four_seam,curve_ball,cutter,unnamed_pitch,sinker,slider,changeup,two_seam,split_finger,knuckle_curve,forkball,eephus,pitch_out,screwball,knuckle_ball,strike,up_zone,mid_zone,down_zone,hit,swinging_strike,chapman,betances,britton,green,ottavino,id,pitch_count
FF,2018-03-29,96.6,-1.0003,6.1559,Dellin Betances,518626,476454,null,ball,12,null,R,R,R,TOR,NYY,B,null,null,0,0,2018,-0.2761,1.3556,1.0438,3.5593,null,null,null,2,8,Bot,null,null,596142,180329_224031,6.0975,-140.5828,-4.4751,-5.0476,31.5383,-13.3071,3.3432,1.6053,null,null,null,96.996,2309,6.486,529415,476454,596142,435522,642180,592273,544369,458731,543305,592450,54.0141,null,null,null,null,null,null,null,65,1,4-Seam Fastball,1,5,1,5,5,1,1,5,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,33,5
FF,2018-03-29,97.5,-1.1867,6.1161,Dellin Betances,581527,476454,field_out,hit_into_play,8,Devon Travis lines out to first baseman Neil Walker.,R,R,R,TOR,NYY,X,3,line_drive,3,1,2018,-0.4189,1.4843,-0.2448,1.957,null,null,null,1,8,Bot,152.62,169.41,596142,180329_223958,3.4997,-141.7126,-9.0659,-6.4641,33.3344,-10.2711,3.1303,1.4644,174,104.4,7,97.477,2299,6.408,529415,476454,596142,435522,642180,592273,544369,458731,543305,592450,54.0926,0.674,0.644,0.00,1,0,0,4,64,5,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,34,6
KC,2018-03-29,81.8,-1.4416,5.9424,Dellin Betances,581527,476454,null,ball,11,null,R,R,R,TOR,NYY,B,null,null,2,1,2018,0.8874,-0.132,-1.2836,3.715,null,null,null,1,8,Bot,null,null,596142,180329_223938,-1.3015,-118.9232,1.796,8.486,23.4064,-34.004,3.0736,1.3593,null,null,null,80.848,2607,5.75,529415,476454,596142,435522,642180,592273,544369,458731,543305,592450,54.7506,null,null,null,null,null,null,null,64,4,Knuckle Curve,1,5,1,5,5,1,1,5,Standard,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,35,7
KC,2018-03-29,83.2,-1.204,5.9915,Dellin Betances,581527,476454,null,ball,12,null,R,R,R,TOR,NYY,B,null,null,1,1,2018,0.8756,-0.1793,1.3844,3.3993,null,null,null,1,8,Bot,null,null,596142,180329_223921,4.2137,-120.9874,0.8634,7.6098,23.9814,-34.3178,3.1118,1.4453,null,null,null,82.461,2687,5.868,529415,476454,596142,435522,642180,592273,544369,458731,543305,592450,54.6319,null,null,null,null,null,null,null,64,3,Knuckle Curve,1,5,1,5,5,1,1,5,Standard,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,36,8
KC,2018-03-29,82.1,-1.4238,5.9259,Dellin Betances,581527,476454,null,called_strike,2,null,R,R,R,TOR,NYY,S,null,null,1,0,2018,0.9953,-0.0671,-0.2571,2.8795,null,null,null,1,8,Bot,null,null,596142,180329_223905,0.7525,-119.4302,-0.2205,9.164,23.1572,-33.0081,3.2072,1.474,null,null,null,81.202,2601,5.712,529415,476454,596142,435522,642180,592273,544369,458731,543305,592450,54.7882,null,null,null,null,null,null,null,64,2,Knuckle Curve,1,5,1,5,5,1,1,5,Standard,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,37,9
KC,2018-03-29,82.6,-1.5627,5.9059,Dellin Betances,581527,476454,null,ball,11,null,R,R,R,TOR,NYY,B,null,null,0,0,2018,0.7975,-0.2414,-0.6949,3.6955,null,null,null,1,8,Bot,null,null,596142,180329_223849,0.4569,-120.2304,1.8974,7.4717,23.3149,-35.0784,3.1118,1.4549,null,null,null,81.746,2621,5.697,529415,476454,596142,435522,642180,592273,544369,458731,543305,592450,54.8029,null,null,null,null,null,null,null,64,1,Knuckle Curve,1,5,1,5,5,1,1,5,Standard,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,38,10
FF,2018-03-29,97.2,-0.8772,6.2386,Dellin Betances,649557,476454,field_out,hit_into_play,14,"Aledmys Diaz grounds out, second baseman Tyler Wade to first baseman Neil Walker.",R,R,R,TOR,NYY,X,4,ground_ball,0,1,2018,-0.5035,1.3789,0.944,1.9791,null,null,null,0,8,Bot,146.56,165.17,596142,180329_223755,6.0393,-141.3173,-9.0576,-8.1086,31.4126,-11.8394,3.4242,1.4847,70,75.4,4,97.386,2294,6.389,529415,476454,596142,435522,642180,592273,544369,458731,543305,592450,54.1117,0.203,0.193,0.00,1,0,0,2,63,2,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,39,11
KC,2018-03-29,82.1,-1.4557,5.9308,Dellin Betances,649557,476454,null,called_strike,1,null,R,R,R,TOR,NYY,S,null,null,0,0,2018,0.8205,-0.0812,-0.4194,3.1433,null,null,null,0,8,Bot,null,null,596142,180329_223739,0.791,-119.4253,0.388,7.4897,23.3384,-33.2622,3.4242,1.6757,null,null,null,81.029,2673,5.613,529415,476454,596142,435522,642180,592273,544369,458731,543305,592450,54.8873,null,null,null,null,null,null,null,63,1,Knuckle Curve,1,5,1,5,5,1,1,5,Standard,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,40,12
FF,2018-03-29,95.7,-1.1775,6.1729,Dellin Betances,607680,476454,home_run,hit_into_play_score,2,Kevin Pillar homers (1) on a fly ball to left center field.,R,R,R,TOR,NYY,X,null,fly_ball,0,0,2018,-0.8507,1.2539,-0.2331,2.969,null,null,null,0,8,Bot,89.02,31.92,596142,180329_223704,4.413,-139.2347,-5.6753,-12.0503,30.8154,-14.8067,3.233,1.3539,404,104.0,32,95.846,2351,6.351,529415,476454,596142,435522,642180,592273,544369,458731,543305,592450,54.1491,0.792,1.566,2.00,1,0,3,6,62,1,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,41,13
SL,2018-03-29,87.2,-1.7231,6.0776,Chad Green,431145,643338,strikeout,called_strike,9,Russell Martin called out on strikes.,R,R,R,TOR,NYY,S,2,null,2,2,2018,0.3622,-0.0409,0.5604,1.9648,null,null,null,2,7,Bot,null,null,596142,180329_222536,4.7272,-126.827,-3.6287,2.9181,25.4885,-32.1093,3.3014,1.5343,null,null,null,86.791,2279,6.018,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.4823,null,null,0.00,1,0,0,null,56,5,Slider,0,5,0,5,5,0,0,5,Strategic,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,42,1
SL,2018-03-29,88,-1.6399,6.1183,Chad Green,431145,643338,null,ball,14,null,R,R,R,TOR,NYY,B,null,null,1,2,2018,0.2897,0.0544,1.9873,0.4279,null,null,null,2,7,Bot,null,null,596142,180329_222514,8.1914,-127.7574,-7.8063,1.5861,24.9512,-30.254,3.2632,1.5343,null,null,null,88.116,2300,6.373,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.1269,null,null,null,null,null,null,null,56,4,Slider,0,5,0,5,5,0,0,5,Strategic,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,43,2
FF,2018-03-29,94.4,-1.6328,6.1836,Chad Green,431145,643338,null,ball,12,null,R,R,R,TOR,NYY,B,null,null,0,2,2018,-0.3127,1.483,0.556,3.6945,null,null,null,2,7,Bot,null,null,596142,180329_222459,6.3882,-137.3339,-4.0664,-5.3787,30.8352,-12.7773,3.2727,1.5248,null,null,null,94.33,2398,6.293,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.2069,null,null,null,null,null,null,null,56,3,4-Seam Fastball,0,5,0,5,5,0,0,5,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,44,3
SL,2018-03-29,88.4,-1.8308,6.0706,Chad Green,431145,643338,null,called_strike,9,null,R,R,R,TOR,NYY,S,null,null,0,1,2018,0.3545,0.1369,0.7729,1.9803,null,null,null,2,7,Bot,null,null,596142,180329_222443,5.5817,-128.5695,-4.1822,2.8246000000000002,24.795,-30.0787,3.3778,1.5248,null,null,null,88.117,2204,5.985,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.5153,null,null,null,null,null,null,null,56,2,Slider,0,5,0,5,5,0,0,5,Strategic,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,45,4
FF,2018-03-29,96.6,-1.4496,6.208,Chad Green,431145,643338,null,swinging_strike,2,null,R,R,R,TOR,NYY,S,null,null,0,0,2018,-0.4455,1.4077,0.0497,3.0938,null,null,null,2,7,Bot,null,null,596142,180329_222428,4.9696,-140.4371,-5.8719,-6.9495,31.2066,-12.6251,3.2531,1.3237,null,null,null,96.204,2305,6.072,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.4284,null,null,null,null,null,null,null,56,1,4-Seam Fastball,0,5,0,5,5,0,0,5,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,46,5
FF,2018-03-29,96.4,-1.5677,6.127,Chad Green,545341,643338,strikeout,swinging_strike,2,Randal Grichuk strikes out swinging.,R,R,R,TOR,NYY,S,2,null,3,2,2018,-0.6612,1.2681,0.2497,2.8198,null,null,null,1,7,Bot,null,null,596142,180329_222402,6.3181,-140.1819,-6.0879,-10.0925,30.6581,-14.3476,3.1827,1.3337,null,null,null,96.423,2409,6.268,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.2327,null,null,0.00,1,0,0,null,55,8,4-Seam Fastball,0,5,0,5,5,0,0,5,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,47,6
FF,2018-03-29,96.1,-1.4368,6.1847,Chad Green,545341,643338,null,foul,1,null,R,R,R,TOR,NYY,S,null,null,3,2,2018,-0.5268,1.4779,-0.4319,3.169,null,null,null,1,7,Bot,null,null,596142,180329_222338,3.8429,-139.8945,-5.7402,-7.7362,30.553,-11.785,3.1827,1.3337,225,77.5,46,96.12,2419,6.209,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.2917,null,null,null,null,null,null,null,55,7,4-Seam Fastball,0,5,0,5,5,0,0,5,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,48,7
SL,2018-03-29,87.7,-1.6814,6.0677,Chad Green,545341,643338,null,ball,14,null,R,R,R,TOR,NYY,B,null,null,2,2,2018,0.2359,0.1029,1.523,1.7496,null,null,null,1,7,Bot,null,null,596142,180329_222320,7.2213,-127.4752,-4.4965,1.09,25.711,-30.3827,3.1721,1.5142,null,null,null,87.263,2184,6.033,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.4675,null,null,null,null,null,null,null,55,6,Slider,0,5,0,5,5,0,0,5,Standard,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,49,8
FF,2018-03-29,96.7,-1.486,6.2075,Chad Green,545341,643338,null,foul,12,null,R,R,R,TOR,NYY,S,null,null,2,2,2018,-0.4052,1.8036,1.0226,2.4925,null,null,null,1,7,Bot,null,null,596142,180329_222304,7.5325,-140.3034,-8.2753,-7.0509,33.2743,-7.0222,3.1818,1.3327,224,77.1,43,95.708,2448,5.989,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.5112,null,null,null,null,null,null,null,55,5,4-Seam Fastball,0,5,0,5,5,0,0,5,Strategic,Strategic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,50,9
FF,2018-03-29,95.4,-1.54,6.2173,Chad Green,545341,643338,null,swinging_strike,6,null,R,R,R,TOR,NYY,S,null,null,2,1,2018,-0.3571,1.7451,0.4218,2.5133,null,null,null,1,7,Bot,null,null,596142,180329_222243,5.9336,-138.6231,-7.9408,-5.9358,32.1157,-8.2777,3.2391,1.5333,null,null,null,94.909,2395,6.166,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.3341,null,null,null,null,null,null,null,55,4,4-Seam Fastball,0,5,0,5,5,0,0,5,Strategic,Strategic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,51,10
FF,2018-03-29,95.9,-1.489,6.2193,Chad Green,545341,643338,null,swinging_strike,2,null,R,R,R,TOR,NYY,S,null,null,2,0,2018,-0.4403,1.7735,-0.1593,3.2511,null,null,null,1,7,Bot,null,null,596142,180329_222225,4.475,-139.3832,-6.1451,-6.7094,32.5056,-8.1602,3.1827,1.3337,null,null,null,95.251,2394,6.065,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.4352,null,null,null,null,null,null,null,55,3,4-Seam Fastball,0,5,0,5,5,0,0,5,Strategic,Strategic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,52,11
FF,2018-03-29,94.9,-1.3956,6.2873,Chad Green,545341,643338,null,ball,12,null,R,R,R,TOR,NYY,B,null,null,1,0,2018,-0.2381,1.743,1.4116,2.4968,null,null,null,1,7,Bot,null,null,596142,180329_222207,7.8585,-137.7606,-8.0971,-4.7852,30.8637,-8.4368,3.1721,1.5238,null,null,null,94.673,2423,6.31,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.1899,null,null,null,null,null,null,null,55,2,4-Seam Fastball,0,5,0,5,5,0,0,5,Strategic,Strategic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,53,12
FF,2018-03-29,95.2,-1.4753,6.1888,Chad Green,545341,643338,null,ball,14,null,R,R,R,TOR,NYY,B,null,null,0,0,2018,-0.265,1.8041,1.6411,1.8612,null,null,null,1,7,Bot,null,null,596142,180329_222153,8.6857,-137.9958,-9.5787,-5.2856,30.8308,-7.4932,3.1435,1.5142,null,null,null,94.352,2408,6.018,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.4822,null,null,null,null,null,null,null,55,1,4-Seam Fastball,0,5,0,5,5,0,0,5,Strategic,Strategic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,54,13
FF,2018-03-29,94.9,-1.7889,6.2383,Chad Green,434778,643338,field_out,hit_into_play,11,"Kendrys Morales grounds out, first baseman Neil Walker to pitcher Chad Green.",R,L,R,TOR,NYY,X,3,ground_ball,0,1,2018,-0.1632,1.4677,-1.1322,2.6782,null,null,null,0,7,Bot,147.77,174.25,596142,180329_222114,2.0544,-137.9897,-6.8142,-2.4903,29.4875,-12.5025,3.3236,1.4545,2,73.7,-59,94.152,2422,5.804,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.6958,0.205,0.173,0.00,1,0,0,2,54,2,4-Seam Fastball,0,5,0,5,5,0,0,5,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55,14
SL,2018-03-29,85.4,-1.7517,6.1648,Chad Green,434778,643338,null,swinging_strike,7,null,R,L,R,TOR,NYY,S,null,null,0,0,2018,0.2369,-0.0512,-0.4022,1.6557,null,null,null,0,7,Bot,null,null,596142,180329_222059,2.6944,-124.3611,-4.249,1.9292,23.5661,-32.1152,3.3236,1.4545,null,null,null,85.235,2138,6.019,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.4809,null,null,null,null,null,null,null,54,1,Slider,0,5,0,5,5,0,0,5,Infield shift,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,56,15
FF,2018-03-29,96.2,-1.7717,6.1109,Chad Green,434158,643338,strikeout,swinging_strike,11,Curtis Granderson strikes out swinging.,R,L,R,TOR,NYY,S,2,null,3,2,2018,-0.6958,1.5717,-0.9508,2.6201,null,518626,null,2,6,Bot,null,null,596142,180329_220941,3.7543,-139.8886,-7.2305,-9.9765,31.3753,-10.1314,2.9815,1.3136,null,null,null,96.251,2493,6.345,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.1554,null,null,0.00,1,0,0,null,49,7,4-Seam Fastball,0,4,0,4,4,0,0,4,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,57,16
SL,2018-03-29,86,-1.8235,6.0669,Chad Green,434158,643338,null,ball,14,null,R,L,R,TOR,NYY,B,null,null,2,2,2018,0.4197,0.0581,1.1861,1.5019,null,518626,null,2,6,Bot,null,null,596142,180329_220920,6.2397,-125.0206,-4.6695,3.1471,23.8578,-30.9114,3.1423,1.5343,null,null,null,85.377,2359,5.822,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.6785,null,null,null,null,null,null,null,49,6,Slider,0,4,0,4,4,0,0,4,Strategic,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,58,17
FF,2018-03-29,96,-1.6593,6.2013,Chad Green,434158,643338,null,foul,2,null,R,L,R,TOR,NYY,S,null,null,2,2,2018,-0.3448,1.5985,-0.2013,3.0358,null,518626,null,2,6,Bot,null,null,596142,180329_220858,4.5972,-139.5034,-6.2715,-5.5142,32.8081,-10.3925,2.9815,1.3136,179,76.8,22,95.202,2407,6.006,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.4943,null,null,null,null,null,null,null,49,5,4-Seam Fastball,0,4,0,4,4,0,0,4,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,59,18
FF,2018-03-29,95.4,-1.8466,6.2501,Chad Green,434158,643338,null,ball,11,null,R,L,R,TOR,NYY,B,null,null,1,2,2018,-0.3371,1.6255,-0.0862,4.3701,null,null,518626,2,6,Bot,null,null,596142,180329_220833,5.3138,-138.6941,-2.8371,-5.4786,31.9549,-11.2574,3.1518,1.5152,null,null,null,94.316,2408,5.775,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.7256,null,null,null,null,null,null,null,49,4,4-Seam Fastball,0,4,0,4,4,0,0,4,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,60,19
FF,2018-03-29,94.4,-2.1033,6.0761,Chad Green,434158,643338,null,ball,11,null,R,L,R,TOR,NYY,B,null,null,0,2,2018,-0.4827,1.4747,-0.9782,3.8869,null,null,518626,2,6,Bot,null,null,596142,180329_220815,3.9986,-137.456,-3.2665,-6.9991,31.4518,-13.0651,3.1423,1.5152,null,null,null,94.292,2359,6.264,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.2366,null,null,null,null,null,null,null,49,3,4-Seam Fastball,0,4,0,4,4,0,0,4,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,61,20
FF,2018-03-29,96.1,-1.7757,6.2207,Chad Green,434158,643338,null,foul,5,null,R,L,R,TOR,NYY,S,null,null,0,1,2018,-0.2054,1.5997,0.1076,1.9376,null,null,518626,2,6,Bot,null,null,596142,180329_220756,5.4232,-139.5329,-9.2929,-3.8569,30.5579,-9.5738,2.9555,1.2876,131,76.7,11,95.744,2453,6.147,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.3534,null,null,null,null,null,null,null,49,2,4-Seam Fastball,0,4,0,4,4,0,0,4,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,62,21
FF,2018-03-29,95.3,-1.9431,6.2293,Chad Green,434158,643338,null,called_strike,3,null,R,L,R,TOR,NYY,S,null,null,0,0,2018,-0.3965,1.47,0.3818,3.2369,null,null,518626,2,6,Bot,null,null,596142,180329_220738,6.929,-138.5956,-5.4499,-6.5239,29.4577,-12.5157,3.1451,1.5372,null,null,null,94.794,2338,5.917,529415,643338,596142,435522,642180,592273,544369,458731,543305,592450,54.5828,null,null,null,null,null,null,null,49,1,4-Seam Fastball,0,4,0,4,4,0,0,4,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,63,22
FT,2018-03-30,94.8,-2.5469,5.5043,Adam Ottavino,572041,493603,strikeout,called_strike,3,A.  J.   Pollock called out on strikes.,R,R,R,ARI,COL,S,2,null,0,2,2018,-1.1648,0.8557,0.667,2.9373,null,null,null,2,6,Bot,null,null,455104,180331_041016,11.1399,-137.704,-2.948,-17.628,32.8115,-20.6757,3.4406,1.5303,null,null,null,95.257,2461,6.82,529423,493603,455104,435622,518934,571448,596115,467827,453568,471865,53.6821,null,null,0.00,1,0,0,null,59,3,2-Seam Fastball,9,7,9,7,7,9,9,7,Standard,Standard,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,86,1
FC,2018-03-30,86.7,-2.8328,5.4849,Adam Ottavino,572041,493603,null,swinging_strike,2,null,R,R,R,ARI,COL,S,null,null,0,1,2018,0.8296,0.6491,0.1701,3.041,null,null,null,2,6,Bot,null,null,455104,180331_040948,5.4812,-126.1221,-0.8996,7.5255,28.4285,-25.3575,3.1975,1.2586,null,null,null,86.287,2841,6.292,529423,493603,455104,435622,518934,571448,596115,467827,453568,471865,54.2105,null,null,null,null,null,null,null,59,2,Cutter,9,7,9,7,7,9,9,7,Standard,Standard,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,88,2
SL,2018-03-30,83.1,-2.9178,5.2934,Adam Ottavino,572041,493603,null,called_strike,9,null,R,R,R,ARI,COL,S,null,null,0,0,2018,1.2424,-0.1272,0.5213,1.7386,null,null,null,2,6,Bot,null,null,455104,180331_040927,5.434,-120.7704,-1.2976,10.6138,27.6412,-33.3638,3.4534,1.5175,null,null,null,81.993,2889,6.018,529423,493603,455104,435622,518934,571448,596115,467827,453568,471865,54.484,null,null,null,null,null,null,null,59,1,Slider,9,7,9,7,7,9,9,7,Standard,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,89,3
SL,2018-03-30,82,-2.9218,5.3974,Adam Ottavino,502671,493603,strikeout,swinging_strike,1,Paul Goldschmidt strikes out swinging.,R,R,R,ARI,COL,S,2,null,3,2,2018,1.6679,0.1822,-0.3481,2.9883,null,null,null,1,6,Bot,null,null,455104,180331_040852,2.6064,-119.1867,0.8741,14.9577,26.7826,-30.9401,3.2478,1.3692,null,null,null,81.027,2955,6.08,529423,493603,455104,435622,518934,571448,596115,467827,453568,471865,54.4225,null,null,0.00,1,0,0,null,58,6,Slider,9,7,9,7,7,9,9,7,Standard,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,4
SL,2018-03-30,81.4,-2.9504,5.2981,Adam Ottavino,502671,493603,null,swinging_strike,9,null,R,R,R,ARI,COL,S,null,null,3,1,2018,1.6857,0.0908,0.777,1.573,null,null,null,1,6,Bot,null,null,455104,180331_040826,5.1233,-118.2665,-1.7635,14.2499,27.4305,-31.2082,3.2478,1.3692,null,null,null,80.314,2839,6.128,529423,493603,455104,435622,518934,571448,596115,467827,453568,471865,54.3736,null,null,null,null,null,null,null,58,5,Slider,9,7,9,7,7,9,9,7,Standard,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,91,5
SL,2018-03-30,80.3,-3.0441,5.3756,Adam Ottavino,502671,493603,null,ball,13,null,R,R,R,ARI,COL,B,null,null,2,1,2018,1.4932,0.0345,-1.372,2.1242,null,null,null,1,6,Bot,null,null,455104,180331_040805,0.8971,-116.7495,-0.4631,13.167,25.2239,-32.0291,3.4662,1.6482,null,null,null,79.4,2880,6.05,529423,493603,455104,435622,518934,571448,596115,467827,453568,471865,54.4518,null,null,null,null,null,null,null,58,4,Slider,9,7,9,7,7,9,9,7,Standard,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,92,6
SL,2018-03-30,82.5,-2.9424,5.3268,Adam Ottavino,502671,493603,null,ball,11,null,R,R,R,ARI,COL,B,null,null,1,1,2018,1.3872,0.2356,-1.115,2.6712,null,null,null,1,6,Bot,null,null,455104,180331_040746,1.4808,-119.9925,0.1082,12.7752,26.3452,-30.2368,3.479,1.6354,null,null,null,81.571,2908,5.997,529423,493603,455104,435622,518934,571448,596115,467827,453568,471865,54.5049,null,null,null,null,null,null,null,58,3,Slider,9,7,9,7,7,9,9,7,Standard,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,93,7
FT,2018-03-30,94.4,-2.5192,5.4496,Adam Ottavino,502671,493603,null,ball,14,null,R,R,R,ARI,COL,B,null,null,0,1,2018,-1.3092,0.6559,0.9531,1.3473,null,null,null,1,6,Bot,null,null,455104,180331_040728,12.1306,-136.8534,-6.446,-19.5935,32.6048,-22.4663,3.4662,1.6354,null,null,null,94.911,2409,6.975,529423,493603,455104,435622,518934,571448,596115,467827,453568,471865,53.5271,null,null,null,null,null,null,null,58,2,2-Seam Fastball,9,7,9,7,7,9,9,7,Standard,Standard,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,94,8
FC,2018-03-30,85.5,-2.677,5.5111,Adam Ottavino,502671,493603,null,called_strike,8,null,R,R,R,ARI,COL,S,null,null,0,0,2018,0.8866,0.6059,0.216,1.6413,null,null,null,1,6,Bot,null,null,455104,180331_040710,5.0302,-124.3677,-3.9847,7.9885,27.3754,-25.3226,3.4151,1.651,null,null,null,85.051,2700,6.244,529423,493603,455104,435622,518934,571448,596115,467827,453568,471865,54.2585,null,null,null,null,null,null,null,58,1,Cutter,9,7,9,7,7,9,9,7,Standard,Standard,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,95,9
