"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","fielder_2","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","four_seam","curve_ball","cutter","unnamed_pitch","sinker","slider","changeup","two_seam","split_finger","knuckle_curve","forkball","eephus","pitch_out","screwball","knuckle_ball","strike","up_zone","mid_zone","down_zone","hit","swinging_strike","chapman","betances","britton","green","ottavino","id","pitch_count"
"726","FF",2018-08-14,98,-2.0787,5.9698,"Dellin Betances",605480,476454,"null","ball",12,"null","R","L","R","NYY","TB","B","null","null",0,0,2018,-0.2974,1.1951,1.0158,2.2913,"null","null","null",1,8,"Top","null","null",519222,"180815_013916",9.0832,-142.406,-7.2649,-6.0847,31.3176,-14.3476,2.7128,1.1402,"null","null","null",98.505,"2283",6.552,531207,476454,519222,595885,650402,609280,544369,458731,543305,435522,53.9458,"null","null","null","null","null","null","null",57,1,"4-Seam Fastball",3,1,1,3,1,3,1,3,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3925,6
"727","SI",2018-10-03,94,0.758,6.411,"Zach Britton",656305,502154,"null","ball",14,"null","F","R","L","NYY","OAK","B","null","null",0,0,2018,1.1203,0.4805,1.1396,2.5905,"null","null","null",0,8,"Top","null","null",596142,"181004_030111",-1.3965,-136.8504,-5.2115,14.0689,27.3422,-25.4493,3.8301,1.7431,"null","null","null",93.173,"1908",5.559,563346,502154,596142,572228,650402,588751,544369,458731,543305,592450,54.9386,"null","null","null","null","null","null","null",59,1,"Sinker",6,0,0,6,0,6,0,6,"Infield shift","Strategic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5290,13
"728","SL",2018-06-15,80.9,-3.1574,5.3894,"Adam Ottavino",595777,493603,"null","foul",11,"null","R","L","R","TEX","COL","S","null","null",3,2,2018,1.2329,0.941,-0.7908,4.0211,"null","null","null",1,8,"Bot","null","null",608596,"180616_025430",2.9129,-117.7054,1.914,10.7561,26.679,-24.1305,3.1272,1.4096,"154","64.0","30",80.808,"2512",6.679,530438,493603,608596,435622,518934,571448,596115,467827,453568,571595,53.8196,"null","null","null","null","null","null","null",68,6,"Slider",5,8,5,8,8,5,5,8,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2061,18
"729","FT",2018-06-15,93.5,-2.5792,5.5581,"Adam Ottavino",134181,493603,"null","ball",14,"null","R","R","R","TEX","COL","B","null","null",0,1,2018,-1.2646,0.9474,0.9194,2.0334,"null","null","595777",1,8,"Bot","null","null",608596,"180616_025547",12.1218,-135.7681,-5.5177,-18.9638,32.573,-19.0019,3.6311,1.7248,"null","null","null",94.704,"2120",7.324,530438,493603,608596,435622,518934,571448,596115,467827,453568,571595,53.1751,"null","null","null","null","null","null","null",69,2,"2-Seam Fastball",5,8,5,8,8,5,5,8,"Standard","Standard",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2058,15
"730","SI",2018-07-10,95.9,0.7409,6.4738,"Zach Britton",595885,502154,"null","swinging_strike",13,"null","R","L","L","BAL","NYY","S","null","null",0,1,2018,1.1019,0.5898,-0.047,0.6691,"null","null","544369",1,9,"Top","null","null",543376,"180711_015515",-4.4704,-139.1952,-10.9458,15.0725,28.6416,-22.5678,3.0741,1.2656,"null","null","null",95.193,"2113",5.835,530779,502154,543376,448801,570731,542921,592518,641820,430945,572073,54.6655,"null","null","null","null","null","null","null",69,2,"Sinker",5,5,5,5,5,5,5,5,"Standard","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2895,6
"731","FF",2018-06-09,99.6,0.6693,6.1089,"Aroldis Chapman",608700,547973,"null","ball",12,"null","R","R","L","NYM","NYY","B","null","null",1,0,2018,0.6318,1.3576,1.3398,2.8996,"null","null","457803",2,9,"Bot","null","null",596142,"180610_020915",0.3493,-145.1184,-6.6944,8.9279,33.0594,-11.4932,3.2998,1.5216,"null","null","null",100.325,"2389",6.559,530367,547973,596142,595885,650402,609280,544369,519317,543305,592450,53.9408,"null","null","null","null","null","null","null",73,2,"4-Seam Fastball",3,4,3,4,4,3,3,4,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1888,7
"732","FF",2018-09-09,96.3,-2.0992,5.7774,"Chad Green",443558,643338,"strikeout","swinging_strike",6,"Nelson Cruz strikes out swinging.","R","R","R","SEA","NYY","S","2","null",2,2,2018,-0.6224,1.4734,0.8273,2.3913,"null","null","429664",0,6,"Bot","null","null",596142,"180909_221653",9.1455,-139.9291,-6.7399,-10.0843,29.0619,-11.6015,3.47,1.59,"null","null","null",96.347,"2354",6.218,531549,643338,596142,572228,650402,435522,588751,519317,458731,457705,54.2818,"null","null","0.00","1","0","0","null",50,5,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4608,27
"733","KC",2018-09-15,84.2,-2.4065,5.8346,"Dellin Betances",475253,476454,"null","called_strike",4,"null","R","L","R","NYY","TOR","S","null","null",0,0,2018,0.6212,-0.0193,-0.2982,2.6121,"null","null","null",0,8,"Top","null","null",596142,"180915_233108",3.659,-122.626,-1.1021,5.5091,22.9622,-32.3854,3.4471,1.6397,"null","null","null",83.872,"null",5.907,531632,476454,596142,572228,650402,609280,544369,457705,543305,435522,54.5913,"null","null","null","null","null","null","null",75,1,"Knuckle Curve",7,8,8,7,8,7,8,7,"Infield shift","Standard",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4667,9
"734","FF",2018-09-20,95.7,-1.9915,6.2628,"Chad Green",646240,643338,"null","foul",4,"null","R","L","R","NYY","BOS","S","null","null",2,1,2018,-0.4597,1.3947,-0.3289,2.6119,"null","null","null",1,6,"Top","null","null",596142,"null",5.435,-139.1228,-7.1544,-7.2299,32.2759,-12.621,3.371,1.535,"null","null","null",95.721,"2448",6.431,531690,643338,596142,572228,650402,609280,544369,457705,543305,592450,54.0675,"null","null","null","null","null","null","null",50,4,"4-Seam Fastball",6,5,5,6,5,6,5,6,"Infield shift","Strategic",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4878,15
"735","SL",2018-04-11,84.8,0.8191,6.071,"Aroldis Chapman",543877,547973,"null","ball",12,"null","R","R","L","BOS","NYY","B","null","null",1,1,2018,-0.9439,0.1652,1.2007,3.0834,"null","null","598265",0,9,"Bot","null","null",596142,"180412_025748",2.7695,-123.4778,-0.9464,-10.1531,26.1674,-30.5337,3.1685,1.4553,"null","null","null",84.541,"2513",6.23,529582,547973,596142,435522,642180,591720,544369,519317,458731,592450,54.2701,"null","null","null","null","null","null","null",79,3,"Slider",6,10,6,10,10,6,6,10,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,399,16
"736","FF",2018-06-21,99.1,-1.7662,6.0802,"Dellin Betances",443558,476454,"null","called_strike",6,"null","R","R","R","NYY","SEA","S","null","null",1,0,2018,-0.7324,1.3958,0.5018,2.8813,"null","null","null",0,8,"Top","null","null",519222,"180621_193519",7.8908,-143.9561,-6.5338,-12.0133,33.9722,-11.5058,3.8841,1.8351,"null","null","null",98.888,"2457",6.303,530525,476454,519222,595885,650402,435522,544369,519317,640449,592450,54.1956,"null","null","null","null","null","null","null",64,2,"4-Seam Fastball",4,3,3,4,3,4,3,4,"Strategic","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2276,18
"737","SL",2018-05-25,85.8,-2.1813,6.24,"Chad Green",455117,643338,"null","foul",6,"null","R","R","R","NYY","LAA","S","null","null",2,2,2018,0.369,-0.0039,0.5303,2.0898,"null","null","null",1,7,"Top","null","null",596142,"180526_011738",5.6367,-124.8486,-3.5269,2.6698,24.9974,-31.7455,3.4023,1.35,"16","77.0","-7",85.197,"2360",5.886,530161,643338,596142,592122,650402,609280,544369,458731,543305,592450,54.612,"null","null","null","null","null","null","null",50,7,"Slider",1,1,1,1,1,1,1,1,"Strategic","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1583,6
"738","FF",2018-08-13,97,-1.9618,6.053,"Chad Green",527038,643338,"field_out","hit_into_play",11,"Wilmer Flores pops out to third baseman Miguel Andujar.","R","R","R","NYY","NYM","X","5","popup",2,0,2018,-0.5065,1.4543,-0.8799,2.6067,"null","null","624424",0,5,"Top","116.42","178.64",519222,"180814_004039",4.0305,-141.0605,-6.9581,-7.6295,31.6506,-11.5237,3.2196,1.4868,"null","80.0","69",96.787,"2480",6.171,530898,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.3272,"0.000","0.000","0.00","1","0","0","3",39,3,"4-Seam Fastball",2,4,4,2,4,2,4,2,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3889,5
"739","FF",2018-07-15,95.8,-2.0487,6.1121,"Chad Green",475174,643338,"null","foul",4,"null","R","L","R","CLE","NYY","S","null","null",0,0,2018,-0.3777,1.5048,-0.3092,2.2352,"608070","null","570481",0,8,"Bot","null","null",543309,"180715_194704",5.4726,-139.4089,-8.1347,-6.0838,27.7744,-10.8408,3.1511,1.3016,"null","null","null",96.637,"2566",6.511,530848,643338,543309,595885,435522,609280,544369,458731,543305,519317,53.9881,"null","null","null","null","null","null","null",64,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Strategic","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3074,16
"740","SI",2018-08-24,96.7,0.5404,6.5541,"Zach Britton",542921,502154,"null","called_strike",9,"null","R","R","L","BAL","NYY","S","null","null",0,0,2018,0.9723,0.6849,0.8054,2.0224,"null","null","null",2,10,"Bot","null","null",519222,"180825_023606",-1.491,-140.6432,-8.0891,13.2172,29.6666,-21.5856,3.5826,1.5729,"null","null","null",96.778,"2026",6.206,531333,502154,519222,572228,591720,435522,650402,458731,543305,453203,54.2946,"null","null","null","null","null","null","null",87,1,"Sinker",5,7,5,7,7,5,5,7,"Standard","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4125,2
"741","FF",2018-09-08,95.4,-2.0202,6.0856,"Dellin Betances",571745,476454,"null","called_strike",5,"null","R","R","R","SEA","NYY","S","null","null",0,0,2018,-0.6729,1.3066,-0.2064,2.4946,"null","null","null",0,9,"Bot","null","null",519222,"180909_034537",6.2326,-138.6589,-6.6988,-9.9497,29.3576,-14.2156,3.1983,1.6407,"null","null","null",95.128,"2329",6.078,531534,476454,519222,572228,650402,435522,588751,458731,543305,457705,54.4222,"null","null","null","null","null","null","null",65,1,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Infield shift","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4534,26
"742","SL",2018-07-04,86.6,-2.467,6.2212,"Chad Green",542255,643338,"null","foul",8,"null","R","L","R","NYY","ATL","S","null","null",1,2,2018,0.4231,0.4538,-0.1614,1.7183,"null","null","null",0,7,"Top","null","null",543309,"180704_192531",4.6115,-125.8478,-5.3905,3.4836,25.4974,-26.5836,2.9715,1.1853,"157","60.2","47",85.8,"2228",5.844,530693,643338,543309,595885,435522,592273,544369,458731,543305,592450,54.6545,"null","null","null","null","null","null","null",55,5,"Slider",5,2,2,5,2,5,2,5,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2757,20
"743","FT",2018-06-30,94.2,-2.5479,5.3525,"Adam Ottavino",571970,493603,"null","called_strike",14,"null","R","L","R","LAD","COL","S","null","null",1,1,2018,-1.0637,0.576,0.9853,2.0134,"null","null","null",2,9,"Bot","null","null",455104,"180701_015122",11.7316,-136.9662,-4.3792,-16.0835,26.5385,-24.0071,3.0871,1.4601,"null","null","null",95.798,"2287",6.979,530642,493603,455104,435622,518934,571448,596115,467827,453568,471865,53.5202,"null","null","null","null","null","null","null",64,3,"2-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2564,9
"744","FT",2018-09-08,95.2,-2.385,5.6793,"Adam Ottavino",457759,493603,"null","foul",11,"null","R","R","R","COL","LAD","S","null","null",2,2,2018,-0.8549,0.6375,-0.5496,3.6029,"null","400284","null",0,8,"Top","null","null",455104,"180909_021718",6.9025,-138.8556,-1.417,-12.7596,25.159,-23.4778,3.32,1.51,"215","71.6","29",97.576,"2348",7.086,531532,493603,455104,435622,518934,641857,596115,621311,453568,471865,53.416,"null","null","null","null","null","null","null",56,5,"2-Seam Fastball",4,1,1,4,1,4,1,4,"Standard","Standard",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4543,9
"745","FF",2018-08-29,96.8,-2.0256,6.2191,"Chad Green",570560,643338,"null","called_strike",11,"null","R","L","R","NYY","CWS","S","null","null",3,1,2018,-0.6131,1.5172,-0.9526,2.565,"null","null","null",0,7,"Top","null","null",519222,"null",4.2557,-140.8448,-7.6782,-9.084,30.0373,-10.5078,3.352,1.537,"null","null","null",97.024,"2428",6.284,531395,643338,519222,595885,591720,435522,650402,458731,543305,519317,54.2141,"null","null","null","null","null","null","null",51,5,"4-Seam Fastball",1,4,4,1,4,1,4,1,"Strategic","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4279,13
"746","FF",2018-06-09,97,-1.3636,6.0946,"Dellin Betances",453943,476454,"null","called_strike",2,"null","R","R","R","NYM","NYY","S","null","null",2,1,2018,-0.5263,1.2518,0.0032,3.4303,"null","null","null",0,8,"Bot","null","null",596142,"180610_014340",4.8805,-141.282,-4.5037,-8.1595,30.8795,-14.5199,3.4094,1.4811,"null","null","null",97.542,"2328",6.453,530367,476454,596142,595885,650402,609280,544369,519317,543305,592450,54.0463,"null","null","null","null","null","null","null",64,4,"4-Seam Fastball",3,4,3,4,4,3,3,4,"Infield shift","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1913,8
"747","FF",2018-09-22,95.6,0.6675,6.2167,"Aroldis Chapman",656775,547973,"null","called_strike",5,"null","R","R","L","NYY","BAL","S","null","null",1,1,2018,0.0692,1.4098,0.1081,2.6838,"null","null","null",0,7,"Top","null","null",596142,"180922_222039",-1.6372,-139.211,-6.9535,1.2471,28.791,-12.4164,3.3625,1.6069,"null","null","null",96.292,"2465",6.47,531713,547973,596142,572228,650402,609280,544369,457705,543305,592450,54.0281,"null","null","null","null","null","null","null",53,3,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4982,12
"748","SL",2018-08-08,81.1,-3.1423,5.2956,"Adam Ottavino",605137,493603,"null","foul",4,"null","R","L","R","COL","PIT","S","null","null",3,2,2018,0.9796,0.1818,-0.769,2.6155,"null","null","null",0,8,"Top","null","null",547172,"null",3.445,-118.2596,0.2141,8.7198,20.9241,-30.6659,3.549,1.627,"283","81.5","34",82.014,"2768",6.631,531129,493603,547172,641857,518934,571448,596115,467827,453568,621311,53.8709,"null","null","null","null","null","null","null",64,6,"Slider",2,3,3,2,3,2,3,2,"Infield shift","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3699,13
"749","FT",2018-09-02,93.4,-2.5821,5.6768,"Adam Ottavino",592669,493603,"field_out","hit_into_play",1,"Hunter Renfroe pops out to first baseman Ian Desmond in foul territory.","R","R","R","SD","COL","X","3","popup",0,1,2018,-1.3529,0.6099,-0.5591,3.2776,"null","null","null",0,8,"Bot","164.11","186.76",455104,"180902_223025",8.37,-135.9064,-1.8413,-18.9586,28.5293,-24.2065,3.4104,1.5833,"null","80.0","69",94.78,"2262",7.001,531452,493603,455104,435622,518934,571448,596115,467827,453568,621311,53.4993,"0.000","0.000","0.00","1","0","0","3",64,2,"2-Seam Fastball",3,7,3,7,7,3,3,7,"Standard","Standard",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4437,13
"750","FF",2018-06-02,98.7,-1.6933,6.3056,"Dellin Betances",448801,476454,"null","foul",12,"null","R","L","R","BAL","NYY","S","null","null",1,2,2018,-0.482,1.3025,1.0695,2.9847,"null","null","null",2,8,"Bot","null","null",596142,"180603_005825",8.6033,-143.3681,-6.5921,-8.5217,31.3225,-12.9951,3.5509,1.5012,"null","null","null",98.615,"2361",6.218,530277,476454,596142,595885,650402,609280,544369,458731,543305,592450,54.2829,"null","null","null","null","null","null","null",72,4,"4-Seam Fastball",4,8,4,8,8,4,4,8,"Infield shift","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1748,3
"751","SL",2018-05-09,86.3,0.6068,6.0775,"Aroldis Chapman",502110,547973,"single","hit_into_play_no_out",13,"J.  D.   Martinez singles on a ground ball to right fielder Aaron Judge.","R","R","L","NYY","BOS","X","9","ground_ball",2,2,2018,-0.9453,0.0822,-0.4652,1.5034,"null","null","null",1,9,"Top","197.19","127.33",596142,"180510_024322",-0.6276,-125.5835,-4.7653,-9.7745,27.9938,-30.4873,3.6898,1.6414,"null","90.3","-17",85.998,"2432",6.322,529950,547973,596142,435522,650402,609280,544369,458731,543305,592450,54.1763,"0.160","0.160","0.90","1","1","0","2",80,6,"Slider",9,6,6,9,6,9,6,9,"Strategic","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1167,11
"752","SL",2018-04-11,85.8,-1.4182,5.9856,"Chad Green",605141,643338,"null","ball",14,"null","R","R","R","BOS","NYY","B","null","null",1,0,2018,0.4995,0.0448,1.8288,1.3112,"null","null","null",0,7,"Bot","null","null",596142,"180412_021509",6.6967,-124.763,-4.8757,3.8445,26.1632,-30.8897,3.0609,1.4827,"null","null","null",86.122,"2220",6.632,529582,643338,596142,435522,642180,609280,544369,519317,458731,592450,53.8687,"null","null","null","null","null","null","null",64,2,"Slider",6,10,6,10,10,6,6,10,"Standard","Strategic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,420,15
"753","SL",2018-06-06,86.6,-2.2503,6.1248,"Chad Green",606192,643338,"null","ball",14,"null","R","R","R","TOR","NYY","B","null","null",1,2,2018,0.2484,0.0803,1.8438,2.495,"null","null","null",0,10,"Bot","null","null",519222,"null",9.217,-125.8023,-2.6323,0.8906,23.6683,-31.0428,3.4254,1.59,"null","null","null",86.356,"2383",6.065,530328,643338,519222,595885,650402,609280,544369,519317,458731,592450,54.4346,"null","null","null","null","null","null","null",68,6,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1818,6
"754","FC",2018-04-30,87.4,-2.6928,5.6234,"Adam Ottavino",595879,493603,"null","swinging_strike",3,"null","R","R","R","CHC","COL","S","null","null",0,0,2018,0.5572,0.2618,0.6933,2.8542,"null","null","null",1,8,"Bot","null","null",455104,"180501_013912",7.0513,-127.3256,-1.1285,4.8011,24.3294,-29.2562,3.2937,1.4354,"null","null","null",88.278,"null",6.622,529830,493603,455104,435622,642162,571448,596115,467827,453568,571595,53.8791,"null","null","null","null","null","null","null",63,1,"Cutter",3,2,3,2,2,3,3,2,"Standard","Standard",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,868,13
"755","FC",2018-04-22,87,-2.6968,5.6423,"Adam Ottavino",575929,493603,"null","ball",12,"null","R","R","R","COL","CHC","B","null","null",0,0,2018,0.7254,0.5603,1.4318,2.7596,"null","null","null",1,9,"Top","null","null",547172,"180422_223626",8.4349,-126.6468,-1.9776,6.422,22.2067,-25.9068,3.5625,1.7563,"null","null","null",87.711,"2675",6.404,529722,493603,547172,641857,642162,571448,596115,435622,453568,621311,54.0983,"null","null","null","null","null","null","null",82,1,"Cutter",7,9,9,7,9,7,9,7,"Standard","Standard",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,634,15
"756","FT",2018-09-27,93.7,-2.7559,5.4037,"Adam Ottavino",622226,493603,"null","ball",14,"null","R","L","R","COL","PHI","B","null","null",2,0,2018,-1.1036,0.1176,0.6166,1.4427,"null","null","null",0,8,"Top","null","null",455104,"180927_214951",11.4717,-136.2496,-4.8917,-16.6583,27.5467,-29.8049,3.7096,1.6603,"null","null","null",95.851,"2395",7.39,531790,493603,455104,435622,518934,571448,596115,621311,453568,471865,53.1123,"null","null","null","null","null","null","null",65,3,"2-Seam Fastball",5,3,3,5,3,5,3,5,"Infield shift","Standard",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5127,21
"757","FF",2018-07-02,97.7,-1.5533,6.1896,"Dellin Betances",621020,476454,"null","called_strike",8,"null","R","R","R","NYY","ATL","S","null","null",0,0,2018,-0.5286,1.3069,0.1826,1.6844,"null","null","622666",0,10,"Top","null","null",519222,"180703_021855",5.8642,-141.868,-9.5718,-8.4408,32.3129,-12.6494,3.5495,1.5104,"null","null","null",97.377,"2264",6.212,530668,476454,519222,595885,650402,609280,544369,458731,543305,592450,54.286,"null","null","null","null","null","null","null",74,1,"4-Seam Fastball",3,3,3,3,3,3,3,3,"Strategic","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2632,15
"758","FF",2018-04-25,98.5,0.9492,6.252,"Aroldis Chapman",592696,547973,"null","foul",6,"null","R","L","L","NYY","MIN","S","null","null",0,1,2018,0.5299,1.394,0.4093,2.2855,"null","null","null",1,9,"Top","null","null",519222,"180426_021347",-2.7179,-143.2142,-8.5394,7.9764,37.0522,-11.061,3.0244,1.3168,"208","77.4","28",98.39,"2547",6.546,529768,547973,519222,592122,650402,591720,544369,519317,458731,592450,53.9523,"null","null","null","null","null","null","null",82,2,"4-Seam Fastball",7,4,4,7,4,7,4,7,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,703,9
"759","FF",2018-09-09,96,-1.9028,5.8049,"Chad Green",592387,643338,"field_out","hit_into_play",14,"Ryon Healy lines out to right fielder Andrew McCutchen.","R","R","R","SEA","NYY","X","9","line_drive",2,1,2018,-0.5323,1.2734,1.2124,2.5377,"null","null","429664",1,6,"Bot","179.41","108.54",596142,"180909_221921",9.4139,-139.4696,-5.9426,-8.8389,27.561,-14.498,3.58,1.68,"292","92.3","18",96.217,"2415",6.233,531549,643338,596142,572228,650402,435522,588751,519317,458731,457705,54.267,"0.474","0.480","0.00","1","0","0","4",51,4,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4604,23
"760","FF",2018-09-22,96.8,-2.2334,6.1367,"Chad Green",591971,643338,"null","ball",11,"null","R","L","R","NYY","BAL","B","null","null",0,1,2018,-0.6421,1.4001,-1.2437,3.2729,"null","641820","null",1,6,"Top","null","null",596142,"180922_220209",4.0808,-140.8063,-5.2244,-9.4125,32.9592,-12.7424,3.2015,1.4918,"null","null","null",96.379,"2480",6.137,531713,643338,596142,572228,650402,609280,544369,457705,543305,592450,54.3609,"null","null","null","null","null","null","null",47,2,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4994,10
"761","SI",2018-09-16,96,0.6613,6.4221,"Zach Britton",581527,502154,"null","swinging_strike",14,"null","R","R","L","NYY","TOR","S","null","null",2,1,2018,1.2069,0.4925,0.4967,1.2473,"null","null","null",1,9,"Top","null","null",596142,"180916_194812",-3.0712,-139.6185,-9.1488,16.2124,28.1153,-24.1867,3.3321,1.5306,"null","null","null",95.479,"1901",5.782,531647,502154,596142,572228,650402,588751,544369,458731,543305,457705,54.7166,"null","null","null","null","null","null","null",65,4,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,4724,8
"762","FT",2018-07-28,93.9,-2.6471,5.4338,"Adam Ottavino",543760,493603,"strikeout","called_strike",6,"Marcus Semien called out on strikes.","R","R","R","COL","OAK","S","2","null",1,2,2018,-0.9263,0.6145,0.7706,2.2901,"null","null","null",2,8,"Top","null","null",608596,"180729_033639",11.0788,-136.4445,-3.8859,-14.123,27.0756,-23.6549,3.5179,1.5343,"null","null","null",95.387,"2236",7.01,530979,493603,608596,435622,642162,571448,596115,571595,453568,471865,53.4921,"null","null","0.00","1","0","0","null",65,5,"2-Seam Fastball",4,1,1,4,1,4,1,4,"Standard","Standard",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3312,1
